amount,transaction_type,merchant_category,hour,location_risk,device_trusted,failed_attempts,is_international,is_fraud
23006.63,Deposit,Entertainment,15,49,1,3,0,0
38961.4,Transfer,Grocery,17,34,1,0,0,0
52978.94,Transfer,Restaurant,18,75,0,2,1,1
31305.93,Refund,Fuel,16,56,0,0,0,0
19407.82,Deposit,Travel,3,33,0,4,0,0
20307.12,Transfer,Fuel,0,32,0,5,1,0
83531.24,Refund,Electronics,17,98,0,4,0,1
13236.9,Refund,Grocery,10,25,0,3,1,0
1211.78,Purchase,Shopping,7,7,0,4,0,0
41793.56,Deposit,Entertainment,20,61,1,3,0,1
52880.93,Refund,Electronics,23,3,1,0,1,1
1567.49,Transfer,Utility,9,98,1,2,0,0
69853.7,Payment,ATM,3,40,0,4,1,1
24847.79,Transfer,Restaurant,3,99,1,5,0,0
33835.45,Payment,ATM,10,77,1,4,0,0
57801.06,Withdrawal,Entertainment,7,22,1,1,0,0
19655.24,Withdrawal,Utility,1,25,0,4,0,0
18560.65,Payment,Travel,21,14,1,0,0,0
23140.55,Purchase,Utility,12,67,0,1,1,0
71235.59,Deposit,Shopping,2,83,1,0,0,1
25722.82,Payment,Grocery,5,88,1,1,0,0
32093.36,Withdrawal,Utility,8,94,0,3,0,0
4596.75,Purchase,Restaurant,2,68,1,1,0,0
24901.86,Transfer,Utility,22,16,1,5,0,0
1607.82,Purchase,Electronics,23,37,1,3,0,0
18790.95,Withdrawal,Healthcare,14,69,1,1,0,0
3946.24,Transfer,Travel,11,54,1,3,0,0
24331.05,Purchase,Entertainment,16,69,1,4,0,0
13493.22,Withdrawal,Utility,20,93,0,0,0,0
24335.59,Withdrawal,Grocery,3,39,1,3,0,0
72936.94,Payment,Grocery,16,68,0,5,0,1
33389.22,Deposit,Fuel,9,37,1,5,0,0
2135.66,Withdrawal,Entertainment,2,60,0,2,1,0
15788.27,Refund,Utility,6,98,1,1,0,0
54064.02,Withdrawal,Electronics,16,11,0,3,0,1
296.79,Deposit,Grocery,9,44,0,5,0,0
39306.47,Deposit,Shopping,23,30,1,4,0,0
76069.69,Payment,Healthcare,15,53,1,4,0,1
38973.63,Payment,Shopping,3,27,0,5,1,0
21890.34,Deposit,Fuel,20,63,0,4,0,0
5393.52,Withdrawal,ATM,5,47,0,0,0,0
14736.63,Payment,Utility,2,53,0,5,0,0
9356.98,Transfer,Electronics,23,61,1,3,0,0
68883.93,Payment,Healthcare,19,2,1,1,1,1
25105.18,Purchase,Grocery,10,89,0,1,0,0
36144.07,Refund,Electronics,5,68,0,3,0,0
57935.96,Refund,Travel,20,73,0,0,0,1
15070.66,Payment,Shopping,3,36,1,4,0,0
2659.98,Transfer,Restaurant,13,76,0,1,0,0
20505.56,Withdrawal,Healthcare,16,54,0,5,0,0
3964.62,Deposit,Fuel,7,7,1,3,0,0
51768.71,Refund,Healthcare,12,63,0,0,0,1
63892.28,Purchase,Healthcare,9,57,0,1,0,1
12922.6,Transfer,Shopping,14,40,1,3,0,0
28830.87,Payment,Shopping,20,72,1,5,0,0
84420.23,Withdrawal,Fuel,14,59,1,0,1,1
25655.95,Deposit,Travel,20,9,0,3,0,0
38700.52,Payment,Healthcare,2,90,1,4,0,0
25047.5,Payment,Entertainment,22,32,0,3,0,0
27227.91,Purchase,Shopping,8,46,0,2,1,0
63629.93,Deposit,Utility,16,47,0,5,0,1
32525.47,Refund,Shopping,22,25,1,2,0,0
7918.57,Refund,Fuel,6,98,1,0,0,0
38461.86,Transfer,Travel,0,24,1,3,1,0
69595.08,Withdrawal,Electronics,15,67,0,4,0,1
52283.18,Purchase,Entertainment,3,93,0,1,1,1
29501.72,Transfer,Grocery,7,66,0,2,0,0
19197.57,Purchase,Fuel,13,79,0,4,1,0
67321.23,Purchase,Grocery,16,53,0,4,1,1
14171.17,Deposit,Shopping,6,80,0,5,0,0
10978.49,Refund,Healthcare,1,22,1,2,0,0
19228.66,Purchase,Electronics,12,48,1,2,0,0
74983.78,Transfer,Shopping,12,28,0,4,0,1
28782.81,Deposit,Grocery,10,51,0,2,0,0
44807.45,Refund,Healthcare,3,7,1,0,0,0
11701.35,Payment,Electronics,13,87,0,5,0,0
17667.65,Purchase,Utility,12,52,0,5,0,0
30664.9,Deposit,Travel,12,77,1,5,0,0
19755.63,Transfer,Restaurant,7,98,1,4,1,0
16172.48,Transfer,Travel,8,51,0,3,0,0
76699.34,Withdrawal,Entertainment,0,48,0,1,0,1
30882.22,Payment,ATM,12,49,0,4,0,0
38401.55,Transfer,Shopping,17,5,1,0,0,0
6407.35,Withdrawal,Entertainment,7,40,1,2,0,0
78408.65,Deposit,Entertainment,3,73,0,3,0,1
56630.83,Refund,Restaurant,0,77,1,2,0,1
60418.73,Withdrawal,Healthcare,22,42,1,3,0,1
38474.04,Payment,Shopping,15,17,0,0,1,0
38876.32,Payment,Travel,14,68,0,3,0,0
29192.34,Transfer,Electronics,1,37,0,1,1,0
44628.6,Payment,Entertainment,15,78,1,4,0,1
4865.95,Withdrawal,Healthcare,19,50,1,1,1,0
72215.61,Payment,Utility,10,43,1,4,0,1
86659.44,Transfer,Healthcare,21,4,0,4,0,1
62489.38,Refund,Fuel,12,76,1,3,0,1
36191.17,Payment,Healthcare,17,67,1,4,1,0
59215.41,Purchase,Shopping,15,67,1,1,0,0
44778.53,Transfer,Electronics,17,89,0,2,0,1
28041.24,Transfer,ATM,1,88,1,2,0,0
16434.39,Withdrawal,Utility,1,58,0,2,0,0
36134.01,Deposit,Fuel,15,72,1,0,0,0
27436.8,Transfer,Utility,20,21,1,2,0,0
69576.22,Purchase,ATM,7,79,0,2,1,1
74347.84,Refund,Grocery,7,41,1,4,0,1
21557.89,Transfer,Shopping,15,62,1,0,1,0
87686.15,Purchase,Restaurant,18,84,0,4,0,1
89209.06,Refund,Utility,22,99,1,5,1,1
43894.0,Payment,Electronics,16,52,0,3,1,1
12537.02,Refund,Entertainment,2,52,0,1,1,0
7876.56,Refund,Electronics,7,2,0,1,1,0
24203.76,Deposit,ATM,16,54,1,0,0,0
13577.37,Transfer,Healthcare,18,63,1,0,0,0
8004.17,Transfer,Healthcare,7,33,1,2,0,0
50885.84,Deposit,Utility,12,22,0,4,0,1
55035.67,Refund,ATM,7,33,0,4,0,1
1650.41,Refund,Fuel,0,46,0,3,0,0
35960.24,Deposit,Travel,12,68,1,4,1,0
81276.61,Purchase,Electronics,19,22,0,1,0,1
41741.93,Purchase,Healthcare,3,41,1,2,0,0
28874.45,Withdrawal,Utility,13,67,1,0,0,0
82864.43,Deposit,ATM,23,26,0,1,0,1
26920.07,Transfer,Fuel,0,12,1,2,0,0
3277.66,Payment,Electronics,13,92,0,4,0,0
3873.46,Payment,Healthcare,2,2,0,0,0,0
22179.25,Deposit,Utility,7,86,0,5,1,0
16958.42,Withdrawal,Restaurant,8,82,1,2,0,0
75393.79,Deposit,Electronics,4,85,0,1,0,1
72072.68,Payment,Healthcare,9,87,0,0,0,1
77178.69,Transfer,Restaurant,10,28,1,5,0,1
29840.72,Payment,Fuel,17,86,1,5,0,0
47725.84,Refund,Electronics,7,65,1,5,1,1
30229.14,Withdrawal,Healthcare,1,60,1,4,0,0
3202.26,Deposit,Travel,0,48,0,5,0,0
3661.44,Transfer,Travel,8,54,1,0,0,0
37491.74,Refund,Grocery,21,81,1,0,0,0
9416.51,Deposit,Travel,18,59,0,5,1,0
22777.22,Withdrawal,Grocery,7,16,1,4,0,0
45758.92,Withdrawal,ATM,8,35,0,4,0,1
66247.8,Refund,Fuel,23,97,0,0,0,1
57220.51,Payment,Restaurant,0,44,0,4,0,1
1603.98,Deposit,Restaurant,5,96,0,3,0,0
49155.51,Transfer,Travel,22,48,1,5,1,1
32827.28,Transfer,ATM,15,48,1,2,1,0
1866.11,Withdrawal,Restaurant,19,32,1,1,0,0
31892.21,Deposit,Travel,2,70,1,3,1,0
43589.92,Withdrawal,Shopping,0,87,1,3,0,1
33695.18,Withdrawal,ATM,14,67,0,0,0,0
49971.43,Refund,Entertainment,11,81,1,3,0,1
38455.78,Transfer,Entertainment,5,86,1,5,1,0
21465.19,Purchase,Restaurant,5,58,0,4,1,0
2169.92,Payment,Travel,1,75,0,5,0,0
53211.47,Transfer,Fuel,1,33,1,4,0,1
28852.63,Withdrawal,ATM,0,81,1,2,0,0
37784.32,Payment,Restaurant,19,22,0,1,0,0
34492.02,Transfer,Healthcare,0,88,1,1,0,0
10934.37,Purchase,Shopping,20,80,0,0,0,0
37141.26,Withdrawal,Entertainment,15,24,0,5,1,0
24965.02,Deposit,Healthcare,4,56,0,5,1,0
20859.41,Payment,Healthcare,15,9,0,3,0,0
32668.11,Payment,Travel,13,47,0,5,0,0
4895.23,Purchase,Restaurant,0,84,0,0,1,0
3658.95,Refund,Restaurant,5,12,1,1,0,0
12726.63,Payment,Healthcare,2,95,1,3,0,0
5875.72,Purchase,Shopping,12,4,1,1,0,0
59130.98,Payment,Fuel,6,17,1,3,0,1
29537.49,Purchase,Entertainment,1,56,1,5,0,0
7422.7,Payment,Shopping,17,80,0,0,0,0
30276.58,Purchase,Grocery,1,59,0,4,0,0
39352.61,Transfer,Utility,19,69,0,5,0,0
38299.3,Payment,Grocery,23,45,1,2,1,0
27046.66,Deposit,Entertainment,23,43,1,3,0,0
71508.16,Purchase,Restaurant,23,29,1,5,1,1
44562.84,Deposit,Healthcare,15,78,0,0,0,1
13111.02,Refund,Healthcare,17,92,1,2,0,0
15947.39,Purchase,Shopping,0,37,1,1,0,0
51926.17,Withdrawal,Grocery,8,79,0,0,1,1
48765.1,Payment,Travel,10,34,1,2,0,0
31787.31,Refund,Entertainment,9,92,0,3,0,0
3256.61,Transfer,Electronics,3,61,0,5,0,0
83950.89,Transfer,Shopping,5,12,1,1,1,1
52844.51,Refund,Grocery,23,34,0,4,1,1
3698.62,Transfer,Shopping,0,39,1,5,0,0
26768.81,Transfer,Utility,15,17,0,0,0,0
57876.79,Deposit,Entertainment,16,14,0,4,0,1
20096.16,Payment,Entertainment,13,30,1,1,0,0
848.45,Payment,Utility,6,84,1,0,0,0
59526.7,Purchase,Entertainment,17,53,1,2,1,1
25721.11,Purchase,Healthcare,15,31,1,4,0,0
20633.25,Refund,Travel,6,82,1,2,0,0
82333.24,Transfer,Utility,14,49,1,5,1,1
43536.13,Transfer,Electronics,12,81,1,0,0,1
72676.56,Deposit,Restaurant,21,62,0,0,0,1
37297.0,Deposit,Grocery,21,57,0,2,0,0
29311.08,Payment,Restaurant,4,29,0,5,0,0
21747.74,Payment,Fuel,10,92,1,0,0,0
5588.4,Deposit,ATM,22,45,0,1,0,0
32897.75,Withdrawal,ATM,21,100,0,3,0,0
39732.2,Refund,Electronics,10,93,1,3,0,0
38370.38,Withdrawal,Grocery,18,69,0,2,0,0
19371.72,Withdrawal,Healthcare,6,36,0,3,0,0
17134.03,Refund,Grocery,22,67,1,3,0,0
27879.51,Withdrawal,Healthcare,22,34,0,5,1,0
37072.33,Withdrawal,Electronics,17,63,1,1,0,0
31743.23,Transfer,Utility,9,17,0,1,1,0
35063.7,Deposit,Healthcare,16,62,0,4,0,0
33433.63,Transfer,Electronics,13,87,0,4,0,0
28658.92,Transfer,Healthcare,16,20,1,1,1,0
7925.01,Withdrawal,Restaurant,3,24,1,4,0,0
15440.71,Refund,Utility,12,52,0,2,0,0
25577.0,Purchase,ATM,14,96,1,2,1,0
31011.03,Deposit,Fuel,4,39,1,4,1,0
22305.33,Transfer,Electronics,13,76,0,0,1,0
19729.47,Payment,Electronics,7,48,0,5,0,0
21331.38,Deposit,Utility,0,92,1,0,0,0
25228.46,Payment,Healthcare,21,43,0,3,1,0
7224.7,Refund,Utility,16,39,0,1,0,0
36438.19,Payment,Entertainment,1,64,0,1,0,0
17287.56,Refund,Fuel,20,17,1,2,0,0
52809.49,Refund,Shopping,3,50,0,5,0,1
6487.28,Transfer,Electronics,15,55,1,2,1,0
17644.78,Transfer,Electronics,3,83,0,0,0,0
74352.37,Payment,Restaurant,18,83,0,5,0,1
8166.65,Transfer,Shopping,8,37,0,5,0,0
67585.58,Payment,Electronics,4,57,1,5,0,1
16978.87,Transfer,Restaurant,19,1,0,5,1,0
1824.87,Payment,ATM,8,2,0,5,0,0
51746.6,Refund,ATM,23,21,0,4,0,1
63935.19,Refund,Entertainment,10,72,1,0,0,1
86795.9,Transfer,Fuel,13,82,1,4,1,1
2720.51,Withdrawal,Shopping,12,41,1,1,1,0
51794.17,Purchase,Shopping,0,47,0,5,0,1
19997.57,Refund,Grocery,0,90,0,0,0,0
37814.77,Withdrawal,Utility,17,20,1,4,1,0
4324.19,Deposit,Fuel,1,97,0,0,1,0
62030.78,Refund,Electronics,13,74,0,1,0,1
20968.98,Deposit,Entertainment,5,15,1,2,0,0
50709.98,Deposit,Electronics,18,72,0,3,0,1
50948.15,Deposit,Fuel,19,85,0,5,0,1
18450.45,Deposit,Shopping,13,28,1,4,0,0
36984.36,Withdrawal,Entertainment,6,72,1,5,0,0
83213.13,Transfer,ATM,2,7,0,5,0,1
39322.2,Refund,Travel,14,20,0,2,1,0
21073.67,Deposit,Shopping,19,13,1,0,0,0
35262.44,Refund,Utility,11,27,0,5,0,0
3962.61,Purchase,Healthcare,23,75,0,5,0,0
11307.43,Payment,ATM,10,81,0,5,0,0
51063.49,Refund,Shopping,19,88,0,2,0,1
30848.05,Purchase,Electronics,17,79,0,3,0,0
2671.31,Transfer,Shopping,9,69,1,2,0,0
20861.02,Purchase,ATM,5,54,0,4,1,0
33491.11,Refund,Grocery,15,85,0,0,0,0
17184.95,Deposit,Grocery,11,59,0,0,1,0
19877.53,Withdrawal,Travel,14,42,0,5,0,0
25518.41,Deposit,Travel,20,54,0,5,0,0
7750.05,Refund,Grocery,0,14,1,5,0,0
47104.85,Withdrawal,Entertainment,4,35,0,2,0,1
57119.18,Transfer,Electronics,18,89,0,3,1,1
53862.63,Payment,Grocery,19,47,1,5,1,1
57163.48,Refund,Utility,15,37,1,3,0,1
56688.86,Deposit,Shopping,6,43,1,1,0,0
38492.55,Purchase,Grocery,1,92,1,1,0,0
40709.62,Transfer,Electronics,16,2,1,1,0,0
15026.62,Withdrawal,Restaurant,0,41,1,2,1,0
22750.96,Payment,Shopping,20,97,0,4,1,0
30584.5,Payment,Travel,23,46,1,1,0,0
88548.38,Refund,Travel,12,70,1,0,1,1
6782.85,Payment,Shopping,5,85,1,2,1,0
24372.05,Purchase,Grocery,1,23,1,2,0,0
8260.27,Transfer,Travel,7,31,1,3,0,0
49113.75,Transfer,Shopping,9,37,1,0,0,0
12799.29,Deposit,Healthcare,11,5,1,5,1,0
71574.21,Withdrawal,Utility,1,55,1,5,0,1
19608.97,Deposit,Electronics,6,69,1,2,0,0
14844.44,Transfer,Fuel,5,74,0,5,0,0
4950.73,Deposit,Fuel,9,10,1,3,0,0
17741.27,Purchase,Electronics,22,89,1,3,1,0
36256.53,Withdrawal,Entertainment,1,34,0,4,0,0
28272.7,Payment,Electronics,8,29,1,4,0,0
62593.31,Refund,Restaurant,20,40,1,3,0,1
18496.94,Deposit,Electronics,22,68,1,3,1,0
11424.21,Deposit,Travel,16,87,0,4,0,0
70397.33,Refund,Entertainment,20,41,0,5,0,1
1288.28,Purchase,Grocery,10,25,0,1,1,0
69198.85,Transfer,Utility,9,8,0,5,0,1
38458.98,Payment,Entertainment,18,42,1,4,0,0
27116.2,Payment,Shopping,2,30,0,3,0,0
6635.88,Withdrawal,Electronics,16,89,0,2,0,0
12189.06,Deposit,Restaurant,23,34,1,4,0,0
19223.36,Transfer,Shopping,1,96,0,2,0,0
16272.47,Payment,Electronics,3,99,1,1,1,0
12149.59,Withdrawal,Travel,3,37,0,4,1,0
38073.51,Payment,Grocery,4,27,0,3,0,0
272.42,Purchase,Fuel,16,96,0,0,1,0
12536.9,Deposit,Utility,12,30,1,2,0,0
43501.21,Deposit,Entertainment,0,24,1,1,0,0
35585.86,Payment,Healthcare,2,91,1,5,0,0
21663.2,Refund,Utility,1,22,1,1,0,0
28543.37,Deposit,Electronics,8,87,0,2,0,0
43840.27,Deposit,Restaurant,21,49,1,0,0,0
38046.68,Deposit,Healthcare,17,47,0,3,0,0
15462.55,Withdrawal,Restaurant,10,37,1,1,0,0
59605.41,Transfer,Travel,7,6,1,0,0,0
28448.92,Refund,Grocery,0,35,1,5,0,0
2242.07,Deposit,Fuel,6,35,0,4,1,0
22022.39,Transfer,Entertainment,17,86,0,1,0,0
31596.37,Transfer,Entertainment,7,66,1,4,0,0
34832.94,Withdrawal,Shopping,8,27,1,2,1,0
49554.33,Purchase,Grocery,11,92,1,3,0,1
158.05,Refund,Grocery,14,80,0,3,1,0
1670.95,Deposit,Healthcare,0,39,1,3,0,0
20885.9,Payment,Travel,0,43,1,5,1,0
19452.18,Transfer,Shopping,19,98,0,5,1,0
10237.48,Payment,ATM,15,96,0,1,0,0
14420.8,Withdrawal,Grocery,8,31,0,0,1,0
83148.47,Purchase,ATM,3,5,1,4,1,1
50723.38,Payment,Restaurant,10,76,0,5,0,1
69919.77,Withdrawal,Grocery,4,71,1,0,0,1
55800.57,Deposit,Electronics,8,1,0,5,0,1
9004.94,Deposit,ATM,4,22,1,1,0,0
11521.82,Deposit,Fuel,22,8,0,0,0,0
20041.36,Payment,Shopping,19,22,0,2,0,0
20205.47,Deposit,ATM,15,73,0,5,0,0
59845.54,Withdrawal,ATM,10,49,0,5,1,1
3454.67,Deposit,Shopping,8,53,1,3,0,0
4239.97,Refund,ATM,14,59,1,1,1,0
2480.62,Transfer,Grocery,17,25,0,5,1,0
29160.75,Purchase,Entertainment,7,31,1,0,0,0
25341.67,Withdrawal,Electronics,23,43,1,3,0,0
70748.5,Payment,Restaurant,13,24,0,2,0,1
11735.27,Deposit,Utility,14,26,0,5,0,0
10028.66,Refund,Fuel,2,36,1,1,0,0
10678.45,Withdrawal,Shopping,7,26,0,1,0,0
29172.19,Withdrawal,Restaurant,10,77,0,3,0,0
59920.4,Purchase,ATM,22,38,0,5,0,1
23333.44,Transfer,Fuel,5,76,0,2,0,0
60680.37,Deposit,Grocery,16,86,0,4,0,1
16772.24,Transfer,Entertainment,5,89,0,1,1,0
30557.01,Transfer,Restaurant,10,71,0,1,1,0
78506.16,Refund,Travel,19,11,0,2,0,1
20787.28,Transfer,Shopping,15,47,1,0,0,0
28975.03,Payment,Fuel,7,24,0,0,0,0
30227.02,Refund,Entertainment,2,72,1,4,0,0
10174.44,Transfer,Entertainment,21,59,1,3,0,0
61337.6,Refund,Electronics,8,71,0,5,0,1
50858.44,Refund,Entertainment,18,18,0,3,0,1
47779.31,Deposit,Travel,20,86,1,5,0,1
74687.12,Purchase,Travel,11,95,1,1,0,1
56984.92,Payment,Entertainment,20,65,0,5,0,1
25515.32,Refund,Entertainment,9,62,0,1,0,0
1505.38,Transfer,Fuel,9,99,1,1,0,0
38071.91,Transfer,Healthcare,23,94,0,1,1,0
20779.28,Transfer,Restaurant,9,8,0,3,0,0
20175.44,Deposit,Healthcare,6,16,0,4,0,0
14522.14,Payment,Shopping,7,84,0,4,0,0
16610.55,Purchase,Fuel,5,47,0,5,1,0
26355.19,Payment,Healthcare,14,71,1,0,1,0
37672.59,Deposit,Entertainment,9,37,0,4,1,0
44099.01,Withdrawal,Grocery,14,85,0,3,0,1
22377.98,Deposit,Grocery,3,18,1,2,0,0
18512.69,Refund,Healthcare,4,14,0,5,1,0
80067.27,Refund,Grocery,0,36,1,4,0,1
43944.73,Purchase,Utility,5,90,0,5,0,1
17420.88,Refund,Fuel,0,37,0,0,1,0
88549.4,Transfer,Electronics,4,10,0,3,0,1
21929.5,Purchase,Grocery,11,48,0,1,0,0
24973.85,Refund,Shopping,14,71,1,0,1,0
15966.25,Payment,Utility,11,83,0,2,0,0
7314.39,Withdrawal,Travel,2,43,1,0,0,0
3995.91,Deposit,Fuel,14,61,0,5,0,0
7137.16,Withdrawal,Shopping,12,15,0,2,0,0
12547.59,Deposit,Entertainment,5,93,1,0,0,0
6391.81,Transfer,ATM,6,34,0,0,1,0
11287.82,Payment,Travel,0,81,1,5,1,0
30005.84,Transfer,Travel,6,16,0,3,0,0
44046.38,Purchase,Fuel,4,1,1,1,0,0
32972.74,Refund,Healthcare,10,93,0,2,0,0
19124.3,Payment,Grocery,23,79,1,5,0,0
74469.96,Withdrawal,Restaurant,13,5,0,5,0,1
71778.67,Refund,Restaurant,2,76,0,5,0,1
74779.46,Deposit,Shopping,3,22,1,5,0,1
20192.31,Deposit,Fuel,16,67,1,2,0,0
17941.41,Refund,Healthcare,19,20,1,2,0,0
28804.29,Transfer,Grocery,4,52,1,2,0,0
32967.42,Refund,Entertainment,20,77,1,3,0,0
81863.7,Purchase,Grocery,10,9,0,4,0,1
37090.08,Withdrawal,Grocery,23,55,1,3,1,0
282.38,Withdrawal,Entertainment,14,59,0,0,1,0
5086.34,Deposit,Fuel,8,7,0,5,0,0
34622.37,Deposit,Restaurant,6,96,0,2,1,0
5125.41,Purchase,Shopping,5,86,0,3,1,0
49593.32,Deposit,Entertainment,20,21,0,0,1,1
3570.95,Refund,Travel,23,15,0,3,1,0
57189.08,Deposit,Shopping,13,76,1,0,0,1
23525.71,Deposit,Restaurant,19,4,0,5,1,0
13190.79,Payment,Restaurant,13,3,1,1,0,0
67195.19,Refund,ATM,20,45,0,3,1,1
20451.56,Purchase,Travel,11,3,0,5,0,0
37581.44,Purchase,ATM,1,71,0,0,1,0
53479.28,Withdrawal,Travel,1,89,0,2,0,1
15748.83,Transfer,Electronics,18,74,1,0,0,0
35813.92,Payment,Electronics,12,7,1,0,0,0
45763.1,Refund,ATM,1,57,1,0,0,0
31360.42,Refund,Electronics,23,40,0,3,1,0
16817.09,Refund,Grocery,7,18,0,3,1,0
20037.14,Deposit,Electronics,3,99,1,3,1,0
44294.85,Purchase,Grocery,8,25,1,2,0,0
3240.99,Purchase,Travel,14,46,0,1,0,0
12853.22,Refund,Restaurant,17,51,0,1,0,0
28371.7,Payment,Healthcare,17,55,1,2,1,0
39717.39,Transfer,Restaurant,10,10,1,1,0,0
31135.41,Payment,Healthcare,6,77,0,3,0,0
12528.56,Withdrawal,Grocery,14,70,0,5,0,0
51850.16,Refund,Electronics,0,15,0,1,0,1
34650.5,Withdrawal,Healthcare,3,99,1,0,0,0
23975.3,Transfer,Utility,22,67,1,0,1,0
53758.15,Refund,Grocery,15,51,1,2,0,0
74108.52,Purchase,Healthcare,7,76,1,5,1,1
6368.82,Withdrawal,Fuel,14,89,1,1,1,0
1257.71,Transfer,Healthcare,20,5,0,5,1,0
35125.03,Withdrawal,Shopping,20,39,1,2,0,0
54203.23,Purchase,Shopping,18,41,1,4,1,1
11492.56,Refund,ATM,6,25,1,2,0,0
33431.85,Refund,Electronics,17,6,0,1,0,0
43941.88,Payment,Electronics,20,39,1,2,0,0
30774.22,Withdrawal,Utility,7,49,0,4,0,0
26622.95,Payment,Travel,7,100,1,4,0,0
10865.32,Withdrawal,Electronics,16,92,0,5,0,0
38572.61,Refund,Grocery,0,21,1,4,0,0
19108.95,Refund,Travel,5,26,1,3,0,0
49254.3,Withdrawal,Electronics,13,63,1,5,0,1
30389.9,Payment,Grocery,2,3,1,3,0,0
7853.14,Refund,Utility,16,87,0,5,0,0
33451.84,Transfer,Entertainment,11,71,0,4,0,0
45799.32,Transfer,Healthcare,22,82,0,5,0,1
87681.25,Withdrawal,ATM,17,52,0,4,0,1
36468.85,Payment,ATM,0,67,0,2,0,0
11080.17,Payment,Grocery,4,78,1,2,0,0
1097.6,Refund,Restaurant,2,45,0,0,1,0
31031.51,Refund,Electronics,19,6,1,5,1,0
72278.05,Purchase,Electronics,11,8,0,1,0,1
53968.58,Withdrawal,ATM,20,96,1,2,0,1
45190.5,Payment,Shopping,16,14,1,5,1,1
2844.84,Withdrawal,Travel,0,59,1,1,0,0
26652.68,Withdrawal,ATM,11,87,0,5,0,0
46660.35,Payment,Utility,14,43,1,0,0,0
39173.39,Withdrawal,Travel,15,82,1,5,0,0
10927.74,Payment,Utility,6,28,1,0,0,0
59219.48,Transfer,Utility,8,11,1,0,1,1
39189.71,Payment,Electronics,20,36,0,5,0,0
78506.1,Payment,Healthcare,17,44,0,3,0,1
52237.27,Payment,Restaurant,1,98,1,0,0,1
82134.31,Deposit,Healthcare,2,77,1,2,0,1
64198.21,Refund,Fuel,10,53,0,5,0,1
23007.29,Withdrawal,Utility,16,32,1,3,1,0
17058.89,Transfer,Grocery,4,29,1,3,0,0
25147.24,Purchase,Restaurant,14,35,0,1,0,0
28772.81,Transfer,Entertainment,10,24,0,5,1,0
931.17,Payment,Fuel,14,48,1,2,0,0
21738.8,Transfer,ATM,20,66,0,4,1,0
10954.06,Transfer,Travel,7,52,1,5,0,0
62897.38,Purchase,ATM,8,57,0,2,0,1
23166.9,Refund,Restaurant,19,85,0,0,1,0
30735.41,Deposit,ATM,5,58,0,2,0,0
16358.02,Transfer,Fuel,16,58,0,2,0,0
59306.4,Deposit,Healthcare,7,4,0,4,1,1
49225.81,Transfer,Fuel,8,8,0,4,0,1
32401.84,Deposit,Entertainment,16,68,1,5,0,0
18509.8,Payment,Entertainment,6,33,0,3,0,0
11692.38,Payment,Electronics,3,45,1,4,1,0
3992.16,Refund,Electronics,10,53,0,3,0,0
11929.56,Payment,Restaurant,12,61,0,1,1,0
23928.32,Transfer,Grocery,22,82,0,0,0,0
37078.0,Payment,Electronics,13,22,1,5,1,0
10420.33,Refund,Shopping,23,74,1,3,1,0
34212.92,Deposit,Electronics,16,18,0,2,1,0
26453.62,Deposit,Fuel,4,33,1,3,1,0
31176.89,Deposit,Utility,3,51,1,0,0,0
32252.93,Refund,Travel,14,79,0,2,1,0
72910.31,Deposit,Fuel,6,41,0,4,0,1
20532.98,Transfer,Electronics,7,100,1,1,0,0
53356.07,Withdrawal,Healthcare,15,97,0,0,0,1
5615.53,Withdrawal,Electronics,17,15,1,0,1,0
39224.23,Refund,Grocery,14,4,1,3,1,0
55970.49,Deposit,ATM,6,15,0,0,1,1
59264.39,Withdrawal,Restaurant,12,38,0,2,0,1
2080.55,Transfer,Restaurant,7,89,0,5,0,0
58150.53,Withdrawal,Travel,9,90,1,3,0,1
14025.11,Refund,ATM,11,74,1,3,0,0
22244.48,Deposit,Utility,0,47,1,4,0,0
18466.31,Withdrawal,Fuel,1,9,1,1,0,0
14192.84,Payment,Restaurant,12,61,0,3,1,0
1918.45,Deposit,Healthcare,21,40,1,4,0,0
38062.18,Payment,Restaurant,4,53,1,1,0,0
45405.21,Payment,Grocery,8,18,1,1,0,0
38573.55,Purchase,ATM,5,35,1,2,0,0
3679.23,Deposit,Travel,1,56,1,4,0,0
8390.43,Refund,Restaurant,16,62,0,0,0,0
6380.78,Purchase,Restaurant,16,20,0,4,0,0
4809.67,Purchase,Travel,19,45,1,3,1,0
77732.71,Refund,Grocery,23,81,1,4,0,1
4846.75,Purchase,Grocery,10,88,1,3,0,0
158.23,Deposit,Restaurant,3,36,0,1,1,0
7271.04,Transfer,Utility,8,26,0,0,0,0
78093.31,Transfer,Healthcare,18,43,0,4,0,1
14173.1,Purchase,ATM,12,80,0,4,0,0
1182.32,Transfer,Electronics,15,83,1,2,0,0
54072.42,Transfer,ATM,9,70,0,3,0,1
53641.41,Purchase,Entertainment,16,2,0,0,0,1
36547.11,Withdrawal,Entertainment,0,80,1,2,0,0
3623.4,Transfer,Restaurant,20,35,1,1,0,0
12167.52,Refund,Entertainment,1,15,1,1,0,0
44726.63,Deposit,Grocery,11,29,0,2,1,1
2688.39,Deposit,Shopping,17,95,0,2,1,0
63203.49,Payment,Healthcare,17,90,1,2,0,1
65271.03,Deposit,Restaurant,5,92,1,0,0,1
34051.71,Deposit,Healthcare,3,11,0,2,0,0
64827.38,Deposit,Grocery,7,66,0,5,1,1
